shipment_id,customer_id,shipper_id,service_id,weight_kg,shipment_date,delivery_date,status,shipping_cost
16228,461,2,EXP1,98.39,2022-12-10,2022-12-12,Delivered,2711.6284
16229,574,7,EXP1,17.15,2023-05-10,2023-06-03,Delivered,472.65399999999994
16230,496,1,ECO12,3.84,2022-02-18,2022-02-24,Delivered,130.48319999999998
16231,434,19,ECO4,93.7,2023-04-20,2023-04-29,Delivered,3555.9150000000004
16232,229,14,ECO4,5.59,2023-10-10,2023-10-16,Delivered,212.1405
16233,503,7,STA8,47.71,2022-07-30,2022-08-18,Delivered,1771.4723000000001
16234,194,11,OVE3,24.78,2023-07-10,2023-07-21,Delivered,1113.861
16235,540,13,OVE11,97.61,2022-06-24,2022-07-24,Delivered,1327.4959999999999
16236,261,17,ECO4,3.41,2022-03-02,2022-03-28,Delivered,129.4095
16237,62,7,SEA7,25.27,2022-02-14,2022-03-02,Delivered,913.2578
16238,323,9,ECO12,90.34,2022-07-20,2022-07-29,Delivered,3069.7531999999997
16239,364,20,ECO12,92.06,2023-08-27,2023-09-13,Delivered,3128.1987999999997
16240,16,20,PRE10,51.8,2023-11-05,2023-12-04,Delivered,1075.368
16241,265,19,PRE2,50.66,2022-12-19,2023-01-09,Delivered,436.6891999999999
16242,514,6,OVE3,70.02,2022-11-02,2022-11-05,Delivered,3147.399
16243,298,7,AIR6,81.95,2023-06-12,2023-07-01,Delivered,694.1165000000001
16244,388,14,OVE3,21.03,2022-03-14,2022-04-04,Delivered,945.2985000000001
16245,414,9,AIR6,14.89,2023-10-22,2023-11-15,Delivered,126.11830000000002
16246,26,20,AIR6,25.15,2023-01-26,,Pending,213.0205
16247,581,14,ECO12,49.71,2022-02-08,2022-02-28,Delivered,1689.1457999999998
16248,539,14,PRE2,27.0,2023-08-30,2023-09-28,Delivered,232.73999999999998
16249,242,13,SEA7,17.99,2022-02-16,2022-02-27,Delivered,650.1586
16250,471,15,STA8,62.42,2022-01-23,2022-01-28,Delivered,2317.6546000000003
16251,364,19,OVE3,54.98,2022-09-10,2022-09-27,Delivered,2471.351
16252,27,16,SEA7,61.21,2022-12-08,2022-12-10,Delivered,2212.1294000000003
16253,183,14,SEA7,13.35,2023-12-17,,Pending,482.469
16254,306,18,ECO12,99.59,2022-12-10,2022-12-18,Delivered,3384.0681999999997
16255,62,2,FRE5,38.5,2022-07-26,2022-08-01,Delivered,701.4699999999999
16256,198,14,ECO12,28.54,2023-05-28,2023-06-25,Delivered,969.7891999999999
16257,565,6,OVE3,25.86,2022-08-19,2022-09-09,Delivered,1162.4070000000002
16258,74,9,PRE2,66.52,2023-12-15,2024-01-10,Delivered,573.4024
16259,242,19,PRE10,48.67,2023-03-15,2023-04-04,Delivered,1010.3892000000001
16260,543,16,PRE2,50.66,2022-01-27,2022-02-04,Delivered,436.6891999999999
16261,295,5,SEA7,32.05,2022-06-23,2022-07-21,Delivered,1158.2869999999998
16262,562,3,PRE10,95.46,2022-01-02,2022-01-09,Delivered,1981.7496
16263,82,8,ECO12,31.35,2022-04-08,2022-05-03,Delivered,1065.273
16264,265,1,EXP9,11.14,2022-11-16,2022-11-29,Delivered,245.63700000000003
16265,200,18,PRE2,79.61,2022-05-07,2022-05-22,Delivered,686.2381999999999
16266,90,14,PRE2,55.82,2023-11-11,2023-11-25,Delivered,481.16839999999996
16267,477,5,EXP1,1.87,2023-09-10,2023-09-26,Delivered,51.5372
16268,38,9,ECO12,17.19,2022-03-12,2022-03-14,Delivered,584.1161999999999
16269,432,8,EXP9,59.71,2022-02-09,2022-03-09,Delivered,1316.6055000000001
16270,390,12,AIR6,62.73,2022-02-10,2022-02-24,Delivered,531.3231000000001
16271,512,18,ECO4,36.07,2023-02-21,2023-03-13,Delivered,1368.8565
16272,215,12,PRE2,24.77,2022-03-25,2022-03-30,Delivered,213.51739999999998
16273,309,16,OVE11,62.12,2023-11-08,2023-11-14,Delivered,844.832
16274,427,20,PRE10,84.32,2022-08-16,2022-08-20,Delivered,1750.4832
16275,78,14,EXP1,18.07,2023-03-02,2023-03-27,Delivered,498.00919999999996
16276,558,17,PRE2,79.54,2022-03-03,2022-04-02,Delivered,685.6348
16277,529,14,STA8,42.07,2022-03-24,,Pending,1562.0591000000002
16278,24,7,FRE5,86.25,2023-06-01,2023-06-03,Delivered,1571.475
16279,485,13,ECO12,35.85,2022-09-29,2022-10-03,Delivered,1218.183
16280,482,17,OVE3,71.08,2022-10-15,2022-11-05,Delivered,3195.0460000000003
16281,63,11,OVE11,57.76,2023-09-20,2023-09-21,Delivered,785.536
16282,263,16,STA8,5.8,2022-12-23,2023-01-01,Delivered,215.354
16283,599,6,OVE3,26.91,2022-06-01,2022-06-14,Delivered,1209.6045000000001
16284,556,7,ECO12,6.3,2022-01-31,2022-02-15,Delivered,214.07399999999998
16285,414,6,OVE11,95.4,2022-07-07,2022-07-18,Delivered,1297.44
16286,438,14,OVE3,14.65,2022-04-25,2022-04-27,Delivered,658.5175
16287,567,14,EXP1,93.58,2023-10-24,2023-11-23,Delivered,2579.0647999999997
16288,599,3,ECO12,79.3,2022-02-02,2022-02-09,Delivered,2694.6139999999996
16289,572,2,STA8,32.51,2022-06-26,2022-06-28,Delivered,1207.0963
16290,357,2,FRE5,88.25,2023-01-13,2023-01-15,Delivered,1607.915
16291,363,12,EXP9,75.29,2023-07-23,2023-08-16,Delivered,1660.1445
16292,141,7,EXP9,63.58,2022-10-24,2022-11-12,Delivered,1401.939
16293,522,3,AIR6,45.98,2022-04-03,2022-04-14,Delivered,389.4506
16294,14,5,OVE3,4.6,2023-05-12,2023-06-07,Delivered,206.77
16295,560,11,AIR6,96.76,2023-12-31,2024-01-29,Delivered,819.5572000000001
16296,90,14,OVE11,80.37,2023-06-06,,Pending,1093.032
16297,72,8,PRE10,25.59,2022-04-26,,Pending,531.2484000000001
16298,232,16,STA8,77.9,2023-09-01,2023-09-05,Delivered,2892.4270000000006
16299,411,8,OVE11,30.95,2022-05-28,2022-06-11,Delivered,420.91999999999996
16300,293,8,SEA7,85.54,2022-03-28,2022-04-26,Delivered,3091.4156000000003
16301,155,16,ECO12,39.6,2023-03-28,,Pending,1345.608
16302,571,20,EXP1,11.7,2023-11-11,,Pending,322.45199999999994
16303,345,12,PRE2,8.35,2022-07-17,2022-07-19,Delivered,71.97699999999999
16304,156,12,ECO12,5.04,2022-12-09,2022-12-19,Delivered,171.2592
16305,530,5,SEA7,79.44,2023-12-28,2023-12-29,Delivered,2870.9616
16306,451,16,OVE3,49.12,2023-12-10,2023-12-31,Delivered,2207.944
16307,79,15,OVE11,0.89,2023-07-07,2023-07-29,Delivered,12.104
16308,390,15,PRE10,9.54,2022-08-16,2022-09-02,Delivered,198.0504
16309,7,15,OVE3,58.04,2022-06-29,2022-07-15,Delivered,2608.898
16310,78,19,OVE11,58.37,2023-08-12,2023-08-30,Delivered,793.832
16311,274,7,AIR6,15.37,2023-03-04,2023-03-15,Delivered,130.1839
16312,571,17,OVE3,94.52,2022-05-10,,Pending,4248.674
16313,408,7,OVE11,88.71,2023-05-05,2023-05-21,Delivered,1206.456
16314,200,6,EXP1,93.17,2023-08-03,2023-08-13,Delivered,2567.7652
16315,237,3,AIR6,65.22,2022-11-12,2022-11-19,Delivered,552.4134
16316,532,17,EXP1,29.7,2023-02-03,2023-02-17,Delivered,818.5319999999999
16317,275,20,ECO4,31.24,2022-03-23,2022-04-22,Delivered,1185.558
16318,5,15,OVE11,92.9,2022-04-02,2022-05-02,Delivered,1263.44
16319,327,6,ECO12,67.04,2022-03-29,2022-04-19,Delivered,2278.0192
16320,365,19,PRE2,42.58,2023-10-05,2023-10-08,Delivered,367.03959999999995
16321,187,15,OVE3,84.38,2022-01-22,2022-02-12,Delivered,3792.881
16322,337,2,PRE10,71.86,2022-01-09,2022-01-18,Delivered,1491.8136000000002
16323,85,9,AIR6,20.74,2022-12-16,,Pending,175.6678
16324,2,20,STA8,78.47,2022-10-02,2022-10-26,Delivered,2913.5911
16325,62,2,SEA7,82.06,2022-08-04,,Pending,2965.6484
16326,141,9,FRE5,25.49,2022-08-29,2022-09-22,Delivered,464.42779999999993
16327,282,18,ECO12,73.7,2023-03-05,,Pending,2504.326
16328,289,6,PRE2,74.87,2023-03-28,2023-04-07,Delivered,645.3794
16329,473,4,AIR6,14.18,2022-04-04,2022-04-27,Delivered,120.1046
16330,507,14,EXP1,56.24,2023-08-11,2023-09-04,Delivered,1549.9744
16331,558,19,PRE2,62.33,2023-12-09,2023-12-29,Delivered,537.2846
16332,134,5,EXP1,79.53,2022-07-20,2022-07-27,Delivered,2191.8468
16333,339,19,OVE11,4.48,2022-09-05,2022-09-17,Delivered,60.928000000000004
16334,351,19,EXP1,9.34,2022-01-28,2022-02-24,Delivered,257.4104
16335,145,11,FRE5,3.19,2023-04-07,,Pending,58.12179999999999
16336,575,1,EXP9,76.03,2022-08-29,2022-09-24,Delivered,1676.4615000000001
16337,129,6,OVE11,97.64,2023-03-11,2023-03-27,Delivered,1327.904
16338,85,4,OVE3,88.77,2022-03-29,2022-03-31,Delivered,3990.2115
16339,410,19,EXP1,67.39,2023-05-03,2023-05-07,Delivered,1857.2684
16340,51,19,EXP9,80.24,2023-04-03,2023-04-17,Delivered,1769.292
16341,532,8,STA8,50.86,2023-08-29,,Pending,1888.4318
16342,475,17,STA8,27.86,2023-12-05,2023-12-09,Delivered,1034.4418
16343,167,12,FRE5,41.74,2022-08-23,2022-09-19,Delivered,760.5028
16344,17,11,OVE11,44.36,2023-01-26,2023-02-06,Delivered,603.2959999999999
16345,488,17,ECO4,52.94,2023-06-15,2023-07-12,Delivered,2009.073
16346,14,3,ECO4,99.48,2022-02-12,,Pending,3775.2660000000005
16347,147,8,ECO12,73.71,2022-05-25,2022-06-18,Delivered,2504.6657999999998
16348,586,15,OVE11,36.72,2022-10-07,2022-10-11,Delivered,499.392
16349,43,6,AIR6,90.04,2023-05-24,2023-06-09,Delivered,762.6388000000001
16350,542,11,PRE10,2.69,2022-04-23,2022-04-25,Delivered,55.8444
16351,54,20,PRE10,71.72,2023-05-27,,Pending,1488.9072
16352,452,19,EXP1,82.51,2022-02-03,2022-02-14,Delivered,2273.9756
16353,121,13,EXP1,93.69,2023-01-12,2023-02-10,Delivered,2582.0964
16354,106,19,ECO4,15.69,2022-09-02,2022-10-02,Delivered,595.4355
16355,163,14,OVE11,5.81,2022-03-16,,Pending,79.01599999999999
16356,515,17,OVE3,28.89,2022-03-25,,Pending,1298.6055000000001
16357,594,12,PRE10,10.47,2023-04-03,2023-04-27,Delivered,217.35720000000003
16358,306,5,EXP1,7.18,2023-03-16,2023-03-22,Delivered,197.8808
16359,114,9,EXP9,1.84,2022-04-22,2022-05-19,Delivered,40.572
16360,3,16,EXP1,84.21,2022-02-28,2022-03-24,Delivered,2320.8275999999996
16361,74,12,EXP1,72.25,2023-05-27,2023-06-01,Delivered,1991.2099999999998
16362,404,1,EXP1,4.31,2022-10-20,2022-11-04,Delivered,118.78359999999998
16363,381,2,EXP9,48.03,2022-11-04,2022-11-09,Delivered,1059.0615
16364,27,12,PRE10,81.59,2022-05-07,2022-06-03,Delivered,1693.8084000000001
16365,493,15,EXP9,18.65,2023-06-09,2023-06-11,Delivered,411.23249999999996
16366,259,10,STA8,43.6,2022-02-07,2022-02-09,Delivered,1618.8680000000002
16367,47,2,PRE10,2.17,2022-04-14,2022-04-20,Delivered,45.0492
16368,268,13,STA8,5.43,2023-12-04,2024-01-02,Delivered,201.6159
16369,394,8,SEA7,31.4,2023-03-30,2023-04-23,Delivered,1134.796
16370,158,5,STA8,60.18,2023-09-16,2023-10-05,Delivered,2234.4834
16371,554,20,AIR6,38.31,2023-02-06,2023-02-08,Delivered,324.48570000000007
16372,266,17,OVE11,58.03,2022-06-01,2022-06-14,Delivered,789.208
16373,384,9,FRE5,96.61,2023-03-20,2023-04-05,Delivered,1760.2341999999999
16374,278,13,SEA7,11.78,2023-08-10,2023-08-23,Delivered,425.7292
16375,444,16,STA8,73.06,2023-03-07,2023-03-13,Delivered,2712.7178000000004
16376,448,12,OVE11,69.23,2023-10-23,2023-11-21,Delivered,941.528
16377,233,15,ECO12,2.3,2023-11-16,2023-11-21,Delivered,78.15399999999998
16378,87,7,OVE3,3.08,2022-09-20,,Pending,138.446
16379,409,15,ECO12,52.85,2022-09-01,2022-09-18,Delivered,1795.8429999999998
16380,199,5,PRE10,3.79,2023-09-02,2023-09-08,Delivered,78.6804
16381,328,18,OVE11,18.84,2022-01-16,2022-01-29,Delivered,256.224
16382,108,8,EXP9,28.26,2023-10-11,2023-10-13,Delivered,623.133
16383,138,18,ECO4,63.94,2022-12-22,2023-01-01,Delivered,2426.523
16384,162,1,OVE3,7.48,2023-04-08,2023-05-06,Delivered,336.22600000000006
16385,337,14,PRE2,42.53,2022-06-13,2022-07-12,Delivered,366.60859999999997
16386,364,3,PRE10,52.85,2022-01-28,2022-02-11,Delivered,1097.1660000000002
16387,245,15,PRE10,56.82,2022-09-09,2022-10-07,Delivered,1179.5832
16388,22,17,STA8,42.31,2023-04-12,2023-05-03,Delivered,1570.9703000000002
16389,317,13,ECO4,1.46,2023-11-29,2023-12-04,Delivered,55.407000000000004
16390,326,11,ECO12,44.1,2022-06-25,2022-07-11,Delivered,1498.5179999999998
16391,239,10,OVE11,3.96,2023-06-28,,Pending,53.856
16392,339,10,STA8,68.1,2022-06-09,2022-06-17,Delivered,2528.553
16393,509,2,ECO4,72.56,2023-09-03,2023-09-14,Delivered,2753.6520000000005
16394,120,11,SEA7,76.42,2023-09-19,2023-10-17,Delivered,2761.8188
16395,516,13,AIR6,18.47,2023-07-17,2023-08-08,Delivered,156.4409
16396,221,11,EXP9,12.72,2022-10-09,2022-11-04,Delivered,280.476
16397,479,20,AIR6,34.79,2022-10-29,2022-11-04,Delivered,294.67130000000003
16398,110,12,AIR6,20.33,2022-09-09,2022-09-14,Delivered,172.1951
16399,406,17,FRE5,39.26,2023-09-21,2023-09-24,Delivered,715.3172
16400,544,5,OVE11,64.11,2023-10-06,2023-10-18,Delivered,871.896
16401,329,17,EXP1,43.87,2023-05-15,,Pending,1209.0572
16402,391,3,STA8,35.66,2022-02-06,2022-02-22,Delivered,1324.0557999999999
16403,11,2,EXP9,55.43,2023-08-18,2023-08-21,Delivered,1222.2315
16404,353,13,EXP9,27.71,2022-10-21,2022-11-09,Delivered,611.0055
16405,596,1,FRE5,60.34,2023-08-20,2023-09-17,Delivered,1099.3948
16406,286,16,STA8,94.19,2022-04-03,2022-04-18,Delivered,3497.2747
16407,546,20,SEA7,12.96,2023-05-26,2023-06-05,Delivered,468.37440000000004
16408,580,19,STA8,65.99,2023-10-18,2023-11-09,Delivered,2450.2087
16409,111,20,PRE2,11.51,2022-12-30,2023-01-17,Delivered,99.21619999999999
16410,100,15,FRE5,80.13,2023-10-10,2023-10-15,Delivered,1459.9686
16411,450,2,FRE5,64.71,2022-09-30,2022-10-06,Delivered,1179.0161999999998
16412,256,14,ECO12,58.55,2022-12-26,2023-01-06,Delivered,1989.5289999999998
16413,358,4,FRE5,38.46,2022-09-26,2022-10-02,Delivered,700.7411999999999
16414,563,15,ECO4,94.62,2022-11-17,2022-12-17,Delivered,3590.8290000000006
16415,114,20,ECO4,91.23,2023-06-28,,Pending,3462.1785000000004
16416,458,15,EXP9,15.98,2022-07-23,2022-07-30,Delivered,352.35900000000004
16417,500,16,OVE11,34.48,2023-04-28,2023-05-23,Delivered,468.92799999999994
16418,87,4,STA8,3.99,2022-01-26,2022-02-02,Delivered,148.14870000000002
16419,325,1,PRE2,72.9,2023-09-02,2023-10-02,Delivered,628.398
16420,242,13,ECO12,92.65,2023-11-06,2023-11-25,Delivered,3148.247
16421,137,19,PRE10,47.82,2022-11-24,2022-12-11,Delivered,992.7432000000001
16422,285,11,ECO12,8.75,2022-05-25,2022-06-10,Delivered,297.325
16423,501,3,OVE3,20.6,2022-12-20,2022-12-23,Delivered,925.9700000000001
16424,340,3,AIR6,41.18,2022-04-21,2022-05-04,Delivered,348.7946
16425,152,13,ECO4,87.21,2022-07-01,,Pending,3309.6195
16426,561,9,STA8,67.33,2022-08-03,2022-08-18,Delivered,2499.9629
16427,509,7,PRE2,58.75,2022-08-19,2022-08-24,Delivered,506.42499999999995
16428,268,14,PRE2,40.55,2022-11-23,2022-11-27,Delivered,349.54099999999994
16429,255,7,PRE2,54.7,2023-10-12,2023-11-09,Delivered,471.514
16430,6,3,OVE3,74.24,2022-06-05,2022-06-19,Delivered,3337.088
16431,395,10,EXP9,39.58,2023-08-22,,Pending,872.739
16432,352,12,PRE10,69.28,2023-04-06,2023-05-03,Delivered,1438.2528000000002
16433,557,17,STA8,59.47,2022-11-20,2022-12-12,Delivered,2208.1211000000003
16434,387,16,OVE11,52.19,2023-12-28,2024-01-15,Delivered,709.784
16435,429,19,EXP9,59.5,2022-02-07,,Pending,1311.9750000000001
16436,377,7,EXP1,26.36,2023-03-31,2023-04-19,Delivered,726.4816
16437,89,7,SEA7,29.05,2022-06-08,2022-07-06,Delivered,1049.867
16438,201,20,PRE2,66.4,2022-11-11,,Pending,572.368
16439,592,17,AIR6,54.94,2023-12-07,2024-01-04,Delivered,465.34180000000003
16440,322,19,AIR6,93.51,2022-02-13,2022-03-01,Delivered,792.0297
16441,228,1,OVE11,11.32,2023-07-11,2023-08-01,Delivered,153.952
16442,381,18,EXP9,12.95,2022-02-24,2022-03-19,Delivered,285.5475
16443,26,6,PRE2,8.38,2023-03-15,2023-04-08,Delivered,72.2356
16444,465,2,OVE11,63.75,2023-06-28,2023-06-29,Delivered,867.0
16445,32,15,FRE5,77.25,2022-06-16,2022-07-06,Delivered,1407.495
16446,16,18,PRE10,50.38,2022-10-05,,Pending,1045.8888000000002
16447,414,17,AIR6,22.82,2022-07-07,2022-07-26,Delivered,193.2854
16448,596,7,AIR6,59.5,2023-10-19,2023-11-15,Delivered,503.96500000000003
16449,220,20,OVE3,87.96,2022-03-03,2022-03-29,Delivered,3953.802
16450,238,6,PRE2,7.8,2023-02-12,2023-02-21,Delivered,67.23599999999999
16451,354,5,OVE3,54.33,2023-11-29,2023-12-29,Delivered,2442.1335
16452,336,20,OVE3,14.69,2022-06-17,2022-06-27,Delivered,660.3155
16453,289,17,STA8,53.57,2023-10-29,2023-11-24,Delivered,1989.0541
16454,186,8,STA8,25.65,2023-12-15,2023-12-28,Delivered,952.3845
16455,371,6,OVE11,22.46,2023-04-19,2023-05-07,Delivered,305.456
16456,281,15,EXP9,25.74,2023-01-07,2023-01-12,Delivered,567.567
16457,259,6,EXP9,35.71,2022-08-07,2022-08-15,Delivered,787.4055000000001
16458,519,5,FRE5,15.14,2023-04-25,2023-05-15,Delivered,275.8508
16459,458,8,EXP1,1.99,2023-08-14,2023-08-17,Delivered,54.8444
16460,419,19,PRE2,71.37,2022-01-20,2022-02-02,Delivered,615.2094
16461,457,3,AIR6,49.47,2023-12-31,2024-01-02,Delivered,419.01090000000005
16462,70,4,OVE11,23.16,2022-11-10,2022-12-08,Delivered,314.976
16463,136,9,EXP9,82.6,2022-07-14,2022-08-07,Delivered,1821.33
16464,410,11,PRE10,27.55,2022-01-19,2022-01-22,Delivered,571.9380000000001
16465,549,4,PRE10,25.92,2022-06-10,,Pending,538.0992000000001
16466,242,2,STA8,43.39,2022-06-20,2022-07-06,Delivered,1611.0707000000002
16467,90,18,EXP1,23.03,2023-12-03,,Pending,634.7068
16468,568,10,EXP9,83.43,2022-01-26,2022-02-16,Delivered,1839.6315000000002
16469,203,14,FRE5,96.43,2023-10-02,2023-10-26,Delivered,1756.9546
16470,308,11,EXP9,30.05,2022-03-04,2022-03-18,Delivered,662.6025000000001
16471,90,10,PRE10,22.38,2022-06-26,2022-07-13,Delivered,464.60880000000003
16472,112,15,EXP9,89.49,2023-03-22,2023-04-09,Delivered,1973.2545
16473,161,14,ECO12,44.33,2022-11-17,2022-12-10,Delivered,1506.3333999999998
16474,28,14,FRE5,2.05,2022-03-02,,Pending,37.35099999999999
16475,588,14,STA8,68.98,2022-10-13,2022-11-12,Delivered,2561.2274
16476,445,14,STA8,23.21,2022-08-04,2022-08-06,Delivered,861.7873000000001
16477,23,20,FRE5,29.52,2023-07-28,,Pending,537.8543999999999
16478,38,3,EXP1,11.79,2023-07-30,2023-08-13,Delivered,324.9324
16479,359,10,OVE3,17.58,2022-02-17,2022-03-07,Delivered,790.221
16480,446,2,EXP1,64.8,2022-09-19,2022-09-24,Delivered,1785.888
16481,305,15,ECO4,45.19,2023-08-22,2023-08-24,Delivered,1714.9605000000001
16482,209,20,FRE5,86.34,2022-08-26,2022-09-07,Delivered,1573.1148
16483,465,18,ECO12,13.66,2022-03-14,2022-03-19,Delivered,464.16679999999997
16484,457,7,STA8,46.13,2022-08-23,2022-09-07,Delivered,1712.8069000000003
16485,593,5,AIR6,16.58,2023-07-06,2023-07-28,Delivered,140.4326
16486,469,10,OVE11,21.06,2022-05-02,2022-05-15,Delivered,286.416
16487,13,15,OVE11,56.62,2023-10-03,2023-10-27,Delivered,770.0319999999999
16488,488,2,EXP9,15.55,2023-10-14,2023-11-07,Delivered,342.87750000000005
16489,16,14,EXP1,72.66,2022-11-03,2022-11-06,Delivered,2002.5095999999999
16490,215,3,PRE2,40.63,2023-02-20,2023-03-17,Delivered,350.2306
16491,244,12,ECO12,49.04,2023-03-10,2023-03-24,Delivered,1666.3791999999999
16492,378,19,ECO4,79.33,2023-12-27,2024-01-01,Delivered,3010.5735
16493,137,18,EXP9,18.18,2022-07-22,2022-08-15,Delivered,400.869
16494,383,10,EXP1,19.84,2022-09-26,2022-10-22,Delivered,546.7904
16495,194,7,ECO12,58.51,2022-06-10,2022-06-17,Delivered,1988.1697999999997
16496,214,5,ECO12,26.35,2023-01-05,,Pending,895.3729999999999
16497,257,1,PRE10,85.88,2023-01-16,2023-01-25,Delivered,1782.8688
16498,22,4,ECO12,46.04,2023-08-28,2023-09-05,Delivered,1564.4391999999998
16499,247,17,ECO4,74.36,2023-10-22,2023-11-10,Delivered,2821.962
16500,235,14,OVE3,14.11,2022-04-04,,Pending,634.2445
16501,163,20,PRE10,34.83,2022-08-12,2022-08-18,Delivered,723.0708
16502,542,4,OVE11,67.64,2023-09-02,2023-09-08,Delivered,919.904
16503,598,14,OVE3,58.51,2022-10-06,2022-10-15,Delivered,2630.0245
16504,448,17,AIR6,83.08,2023-01-25,,Pending,703.6876000000001
16505,469,2,STA8,33.62,2022-06-12,2022-07-10,Delivered,1248.3106
16506,136,2,SEA7,47.17,2022-07-06,2022-07-14,Delivered,1704.7238
16507,204,14,AIR6,8.0,2022-07-09,2022-08-02,Delivered,67.76
16508,290,9,ECO12,62.74,2022-05-27,2022-06-04,Delivered,2131.9051999999997
16509,526,3,SEA7,53.39,2023-08-20,2023-09-01,Delivered,1929.5146
16510,184,17,AIR6,94.22,2023-04-30,2023-05-04,Delivered,798.0434
16511,320,6,ECO4,37.1,2023-08-20,2023-08-26,Delivered,1407.9450000000002
16512,213,12,SEA7,54.29,2022-09-29,2022-10-15,Delivered,1962.0406
16513,516,8,EXP1,69.4,2023-04-22,2023-05-03,Delivered,1912.664
16514,85,1,PRE2,5.41,2023-11-28,2023-12-13,Delivered,46.6342
16515,164,14,AIR6,18.21,2023-08-29,2023-09-25,Delivered,154.23870000000002
16516,305,8,STA8,59.41,2023-04-03,2023-04-29,Delivered,2205.8933
16517,414,10,ECO12,74.54,2023-08-10,2023-09-05,Delivered,2532.8692
16518,174,5,AIR6,7.66,2022-11-07,,Pending,64.8802
16519,360,18,STA8,9.07,2023-11-13,2023-12-12,Delivered,336.76910000000004
16520,299,15,AIR6,19.8,2023-01-12,2023-01-19,Delivered,167.70600000000002
16521,556,18,PRE10,80.71,2023-08-10,2023-08-12,Delivered,1675.5396
16522,35,12,ECO12,94.29,2022-07-28,2022-08-21,Delivered,3203.9742
16523,151,12,EXP1,91.22,2022-11-12,2022-11-23,Delivered,2514.0231999999996
16524,126,18,SEA7,58.98,2022-11-20,2022-11-30,Delivered,2131.5371999999998
16525,188,8,EXP1,22.2,2023-06-05,2023-06-15,Delivered,611.832
16526,396,16,SEA7,17.87,2022-03-22,2022-04-17,Delivered,645.8218
16527,526,15,EXP1,58.85,2022-11-22,2022-12-14,Delivered,1621.906
16528,1,13,ECO12,18.62,2022-04-19,2022-05-09,Delivered,632.7076
16529,356,17,OVE11,35.03,2023-01-04,2023-01-15,Delivered,476.408
16530,97,7,SEA7,10.12,2022-10-05,2022-10-24,Delivered,365.73679999999996
16531,264,8,STA8,37.08,2022-11-20,2022-12-09,Delivered,1376.7804
16532,63,3,SEA7,2.97,2022-12-09,2023-01-02,Delivered,107.3358
16533,374,6,OVE3,69.84,2023-10-24,2023-11-04,Delivered,3139.3080000000004
16534,312,5,OVE11,7.32,2022-11-27,,Pending,99.552
16535,364,4,STA8,32.12,2022-06-28,2022-07-06,Delivered,1192.6156
16536,93,9,OVE3,29.61,2023-08-15,,Pending,1330.9695000000002
16537,443,2,ECO12,48.09,2022-10-28,2022-11-19,Delivered,1634.0982
16538,497,11,AIR6,6.77,2022-11-18,2022-11-30,Delivered,57.3419
16539,514,10,OVE3,42.83,2022-06-10,2022-06-21,Delivered,1925.2085
16540,332,4,OVE11,89.85,2022-08-05,2022-08-08,Delivered,1221.9599999999998
16541,360,6,SEA7,83.83,2023-12-07,2023-12-28,Delivered,3029.6162
16542,103,1,AIR6,17.68,2023-09-18,2023-10-03,Delivered,149.74960000000002
16543,499,3,ECO4,21.65,2023-01-21,2023-01-24,Delivered,821.6175000000001
16544,388,8,STA8,54.3,2023-12-14,2023-12-30,Delivered,2016.159
16545,411,20,EXP9,19.52,2023-03-15,2023-03-29,Delivered,430.416
16546,469,6,PRE10,4.27,2022-05-21,2022-06-04,Delivered,88.6452
